config_1,config_2,networks,mean_tau_b,mean_abs_tau_b,median_tau_b,min_tau_b,max_tau_b,min_abs_tau_b,mean_spearman,mean_pearson,domain_balanced_tau_b,mean_tau_without_kite,networks_abs_tau_ge_099,mean_raw_tie_sensitivity,max_raw_tie_sensitivity
bridging,extended_coreness,19,0.2597357782025216,0.27246023765768757,0.300609412162169,-0.120882364824077,0.609427609427609,0.0314465408805031,0.3226205549588036,0.19358894122350737,0.28466006972566327,0.2633222095143446,0,2.7274024910156918e-05,0.00041183730322402745
community_mediator,katz,19,-0.25964347274095223,0.6930490571627297,-0.671265184560906,-0.945261769839346,0.809243648999924,0.386532165058105,-0.3064152821285932,-0.2596842277911676,0.04180080762368268,-0.30978239582973527,0,0.003131182632791011,0.01601198461187303
bridging,extended_gravity,19,0.2595385769871818,0.27140460569531577,0.264820448851425,-0.112727272727273,0.62962962962963,0.0454227812718379,0.32509924596344153,0.20066196060680744,0.2583094112440494,0.26311405267593035,0,7.774750103684296e-05,0.0007731944534700164
diffusion_centrality,extended_local_bridging,14,0.25941832136006066,0.3032131154138312,0.2884287514787085,-0.207272727272727,0.643097643097643,0.0992908311036671,0.3165467071758157,0.18211079993388327,0.1919274117921711,0.2643597295731648,0,0.00017106696463964146,0.0023949375049549804
kreach,two_way_rw,4,0.2592036360958505,0.3172051151524245,0.3721062729141365,-0.116002958113148,0.408604956668277,0.116002958113148,0.3295805657303475,0.36063555102032,0.21913612465386634,0.38427250083218334,0,0.0,0.0
flow_coefficient,mnc,18,0.2591845812385126,0.28889109231554694,0.2929907822475345,-0.109031986318449,0.634877637855432,0.0772603348646152,0.28406117822079147,0.35567541541608677,0.2514335229759385,0.2671680154536487,0,0.0,0.0
bridging,weighted_h_index,19,0.25888657106164437,0.2750749173376189,0.269531733802781,-0.153789289621758,0.591867549091873,0.0533526087825621,0.32288767891499076,0.20662440874356042,0.2792659381926223,0.26756927860904045,0,2.611143343447662e-05,0.0003843291652060321
entropy_variation_degree,local_volume_dimension,19,-0.2588633033986796,0.3312094863106086,-0.304945054945055,-0.623756437461386,0.251642275683751,0.0728598658596459,-0.36197891924108294,-0.3116598445056199,-0.10120335668127113,-0.28647211125945277,0,0.00016997310443542685,0.0025008035820370256
improved_closeness,neighborhood_connectivity,19,-0.258792562641828,0.3500769904268686,-0.277778032786701,-0.653404934937773,0.397170338729776,0.0,-0.29148914245315344,-0.3008530382432122,-0.002376851125362967,-0.2731699272330406,0,0.0,0.0
hybrid_global_structure,katz,19,-0.2587283825694231,0.8492326513477005,-0.808525506638714,-0.992727272727273,1.0,0.324720670391061,-0.310933657310612,-0.1330895847704439,0.1289520104192458,-0.3286577371566133,2,0.0023968054621539892,0.011696308796474986
entropy_variation_degree,truss,18,0.25863291102290303,0.32879677063237966,0.3367019279928915,-0.289570253439504,0.540037672846935,0.0812138695599986,0.321298768519402,0.24202038999927933,0.07330936618314265,0.2908801559912799,0,0.0011363184499145597,0.017670465882781983
participation,voterank,19,0.2585156431980806,0.2585156431980806,0.267573038139682,0.0560201102870511,0.40952651053859,0.0560201102870511,0.3557830659862017,0.3353298859942781,0.2852692730722535,0.2638238973194795,0,0.00040307551368112083,0.003004261204054004
extended_local_bridging,weighted_h_index,14,0.25847412468498865,0.2837395079799918,0.2714125948067565,-0.176857683065022,0.591867549091873,0.0268369448083831,0.3216442349432362,0.18806324052101905,0.1951964622785061,0.27046460849087123,0,8.992263006335686e-05,0.001258916820886996
communicability,extended_local_bridging,14,0.2583128683838179,0.29555983194657093,0.298255096003521,-0.2,0.622895622895623,0.0607287449392712,0.3186724166191278,0.17904045038067007,0.19989230761606522,0.26316924175259565,0,0.002518429185697147,0.032212945576804985
laplacian,transitivity,13,-0.2579377647749833,0.2613567792505773,-0.266425132039661,-0.572703126179953,0.0222235940913609,0.0222235940913609,-0.30226362758128444,-0.4114565479513438,-0.24108362428253555,-0.2579377647749833,0,0.0007748811376773703,0.004503174639506002
katz,local_dimension,19,0.2577704956093504,0.643499477780064,0.553419844507493,-0.904761904761905,0.886884398441518,0.143905003538895,0.30633295308683633,0.29707006930370794,-0.09103094021106169,0.322355628963309,0,0.0018836983147162744,0.010582374625383029
bridging,fuzzy_local_dimension,19,0.2577321058690733,0.26218713775647523,0.236524958395633,-0.0275333255973877,0.718621745772771,0.0120850885261658,0.31008522967412694,0.15121919100092737,0.3065588699592383,0.25578555497932404,0,0.009639101287074297,0.02886649230856908
shapley_game1,volume,18,0.25771718492672846,0.2712398894619498,0.266223984951963,-0.0684455177152983,0.534721716765761,0.0532588231016941,0.34698752954313944,0.236119947437074,0.3384894140886203,0.2635372053808014,0,3.3641949625279025e-05,0.000487649965412007
clusterrank,comm_centrality,13,0.2576452347894137,0.26219318619225573,0.217331704912888,-0.0222222222222222,0.617483656396674,0.0,0.36047355259427877,0.17623348772548686,0.429496366425846,0.2576452347894137,0,0.000111476004954662,0.0014491880644106059
fuzzy_local_dimension,volume,18,0.25715120752184234,0.38039864691850456,0.2976409101270725,-0.346854037430977,0.709275611717183,0.0740721924693472,0.3119803185476915,0.4097302048572768,0.5392236987986568,0.24114503596283524,0,0.003379196580571105,0.012101616159275963
entropy,participation,5,-0.2571046024440468,0.2571046024440468,-0.204601426954992,-0.579891370032252,-0.113633102861786,0.113633102861786,-0.2980272142346186,-0.18988766096790813,-0.22313553208110062,-0.292972477339612,0,0.0,0.0
entropy,rumor,5,-0.25682246749795257,0.25682246749795257,-0.209019904287485,-0.469753864283327,-0.156160807323291,0.156160807323291,-0.3048543936427558,-0.34872561485355663,-0.2427887504216135,-0.28115547323099577,0,0.0,0.0
flow_coefficient,spectralrank,18,0.25681806302262394,0.26378889210391676,0.262999117281871,-0.0627374617316355,0.551723386502016,0.018022000268688,0.3036889407269024,0.3569811136230383,0.263470185028057,0.26331412490970296,0,0.0005065290037702097,0.004963654704970011
collective_influence,extended_local_bridging,14,0.2567983184610629,0.26840533741714684,0.253207615195425,-0.0547448901451359,0.622346852218448,0.0265042425474519,0.3153458809324078,0.10356128055895068,0.26387388463054584,0.2489295411711597,0,0.00031472920522185706,0.004406208873105999
eigenvector,extended_local_bridging,14,0.2566814059680089,0.29438896157030137,0.298255096003521,-0.207272727272727,0.622895622895623,0.0566801619433198,0.3172692287715268,0.17675158702718066,0.19827059399016614,0.2614122822278783,0,0.0029788756621000677,0.032212945576804985
bottleneck,modularity_vitality,19,-0.25667970173099774,0.25667970173099774,-0.286843515316631,-0.471685035258458,-0.00648476249830151,0.00648476249830151,-0.3431322147393189,-0.6567384939959362,-0.3139507530065736,-0.2467571434901639,0,0.0,0.0
clusterrank,fuzzy_local_dimension,13,0.2563636035034565,0.2563636035034565,0.228483228132655,0.0372203895654628,0.622155496275285,0.0372203895654628,0.3568912534643729,0.36253264675147634,0.45797787568890436,0.2563636035034565,0,0.00666950533352293,0.01773557826462399
local_bridging,modularity_vitality,19,0.2562661806402387,0.2562661806402387,0.248984258390931,0.00961538461538462,0.920087412456472,0.00961538461538462,0.33509445621799644,0.16406467152523424,0.3317712287591862,0.21938722331711463,0,5.893338677788535e-07,1.1197343487798217e-05
entropy_variation_betweenness,local_information_dimension,14,0.25619940681746617,0.3221458345958728,0.2847941608843585,-0.311427499617381,0.757181937009359,0.0,0.2587572660510388,0.0069073347671489045,0.27456514585231284,0.2759070534957328,0,0.0,0.0
local_information_dimension,participation,19,0.25610243119342513,0.256980259408771,0.278001974724436,-0.0083393680457857,0.488132933646585,0.0083393680457857,0.33819411393327703,0.3598343240904747,0.35372166856573267,0.25426492094710834,0,0.0003236709646946421,0.003793340721980197
exogenous,rumor,14,0.2559788711180766,0.35094162725686356,0.34974190461359,-0.266915781168105,0.684917490732985,0.00420386234923978,0.3286388876226661,0.601925933543265,0.4605997550742203,0.22298359268616058,0,0.0008603098738605976,0.006923626661603954
degree_discount,transitivity,13,-0.25565628020883063,0.25565628020883063,-0.223624263159559,-0.500058980253471,-0.101825620202605,0.101825620202605,-0.3844034168132958,-0.37816138353550044,-0.2208727065557154,-0.25565628020883063,0,0.0004026852620039259,0.0013692251856179949
gateway,transitivity,13,-0.25561489553371375,0.25561489553371375,-0.244527175981607,-0.584305669945862,-0.078095334497648,0.078095334497648,-0.3413995628464467,-0.24474469003239835,-0.387577322152776,-0.25561489553371375,0,0.0006862352610262346,0.004400929389847999
community_hub_bridge,flow_coefficient,18,0.2552356770099638,0.2552356770099638,0.2701797804484315,0.0435884943823056,0.519756838905775,0.0435884943823056,0.3075821634941269,0.34985058952082204,0.1909363384801393,0.26457609539678034,0,0.0,0.0
bridging,single_discount,19,0.2551983285692005,0.293475918640563,0.250001134062006,-0.363637105677944,0.582001887926257,0.105263331252891,0.3460784221686447,0.21176007369438796,0.19099864261795152,0.2562814434677385,0,0.00010539615073731619,0.001705087058440996
diffusion_centrality,flow_coefficient,18,0.2549398662467106,0.25945040271107656,0.2552721758082385,-0.0405948281792936,0.561972118139825,0.03003666711448,0.3003494624980847,0.3581468312366051,0.25885324714067787,0.2613254459705006,0,0.0,0.0
dmnc,hindex_strength,18,0.2548002317308071,0.26276135157616715,0.24051987968524852,-0.07165007860824,0.688387460432198,0.0147931583853485,0.31958658795930095,0.4469109641817928,0.38347085295186734,0.2519245573205118,0,0.0,0.0
dmnc,lobby,18,0.2548002317308071,0.26276135157616715,0.24051987968524852,-0.07165007860824,0.688387460432198,0.0147931583853485,0.31958658795930095,0.4469109641817928,0.38347085295186734,0.2519245573205118,0,0.0,0.0
katz,kpath,19,-0.2544982733619431,0.8682532586608364,-0.825750242013553,-0.992727272727273,1.0,0.347765363128492,-0.31163114001029013,-0.2865927906341332,0.14021007675960845,-0.324192621882051,2,0.0024407396876340013,0.011696308796474986
entropy,local_efficiency,5,0.2542684353474612,0.2542684353474612,0.19887960644805,0.144553958518071,0.454532411447142,0.144553958518071,0.3013528572937422,0.2856948877048203,0.25866351914382113,0.204202441322541,0,0.0,0.0
participation,truss,18,0.2542279081025932,0.2542279081025932,0.263751652733328,0.0388780950684396,0.672550424460565,0.0388780950684396,0.31317626494885153,0.3857053637358738,0.19174513541161758,0.2557735872169197,0,0.0003166590743104837,0.0019624871345180206
enrenew,extended_local_bridging,14,0.25401906626056653,0.2967244538178849,0.25659934015790653,-0.137374017700557,0.612279442789472,0.049040823861375,0.3154013178256775,0.11629482520161291,0.14510708590737456,0.25542805132710883,0,0.0018695122617602145,0.026173171664643002
adaptive_leaderrank,transitivity,13,-0.2539063442715278,0.2539063442715278,-0.247501994711699,-0.560921644586811,-0.0592629175769625,0.0592629175769625,-0.3001991292929158,-0.39818614490744053,-0.21772557094209793,-0.2539063442715278,0,0.0028542463928420197,0.00688833210374401
authority,bridging,19,0.25379217654056874,0.2725481574018127,0.264820448851425,-0.178181818181818,0.622895622895623,0.0272536687631027,0.3188911532919455,0.1954082680888679,0.27523221782569446,0.25704840776006105,0,0.0005506228863179451,0.006618206273293986
extended_local_bridging,nonbacktracking,14,0.2535155813181388,0.2918015059198528,0.287882226196188,-0.207272727272727,0.622895622895623,0.0607287449392712,0.31255640346715935,0.16069835560292495,0.18952703433065912,0.2580029326049412,0,0.0005981844404133562,0.006827370850503001
bridging_coefficient,local_efficiency,18,0.2535037199968599,0.3014644583837311,0.328443638302336,-0.337483196483903,0.682115066703884,0.024098134635594,0.29427003372829885,-0.10822406180139979,0.13858859601784632,0.26983324085759247,0,0.0002246894656647355,0.0016109075103480364
local_efficiency,malatya,18,-0.2535037199968599,0.3014644583837311,-0.328443638302336,-0.682115066703884,0.337483196483903,0.024098134635594,-0.29427003372829885,-0.21595943921303876,-0.13858859601784632,-0.26983324085759247,0,0.0002246894656647355,0.0016109075103480364
current_flow_closeness,katz,19,-0.253133435125814,0.790837856044911,-0.728860936408106,-0.970909090909091,0.906882591093117,0.293994413407821,-0.3015031724711643,-0.29127554168837333,0.11309566868904816,-0.3121699487174598,0,0.007178565205440471,0.05933003610628895
information,katz,19,-0.253133435125814,0.790837856044911,-0.728860936408106,-0.970909090909091,0.906882591093117,0.293994413407821,-0.3015031724711643,-0.2912755416883732,0.11309566868904816,-0.3121699487174598,0,0.004473894026021473,0.02456815692407699
katz,random_walk,19,-0.253133435125814,0.790837856044911,-0.728860936408106,-0.970909090909091,0.906882591093117,0.293994413407821,-0.3015031724711643,-0.2912755416883733,0.11309566868904816,-0.3121699487174598,0,0.0035461306394335306,0.014361292963840033
katz,spanning_tree,19,-0.253133435125814,0.790837856044911,-0.728860936408106,-0.970909090909091,0.906882591093117,0.293994413407821,-0.3015031724711643,-0.2712843072767077,0.11309566868904816,-0.3121699487174598,0,0.0034744609139963152,0.018826135105205033
clusterrank,linerank,10,0.2531291099707945,0.2531291099707945,0.250186680123073,0.131757788299661,0.447272727272727,0.131757788299661,0.3478444080263662,0.11583642972437784,0.2531291099707945,0.2531291099707945,0,0.0007433762693118962,0.0017392872218989774
coleman_theil,flow_coefficient,18,0.25301602006320517,0.385708570548039,0.3523009303375335,-0.932020095825677,0.712286848827681,0.018237840300694,0.30458236610478995,0.20555213356786511,0.10571747167636818,0.2822507870220486,0,0.0002821759111805587,0.005079166401250057
centroid,clusterrank,13,0.25300547954859787,0.2554129284040492,0.243141905445541,-0.015648417560434,0.549661486976699,0.015648417560434,0.3513726035374419,0.2389789046700532,0.4260644759165589,0.25300547954859787,0,0.00011267107380853843,0.0014647239595109995
extended_gravity,flow_coefficient,18,0.2528366429278912,0.2548868867753303,0.2547482092973085,-0.0184521946269516,0.551723386502016,0.0184521946269516,0.30279682043180234,0.3403228727378565,0.25011873876949536,0.25909850363292714,0,5.093473902233655e-05,0.0005571001799690167
bridging,diffusion_centrality,19,0.25275526560809847,0.27151124646934244,0.244160382799719,-0.178181818181818,0.643097643097643,0.0412299091544375,0.3169106379983601,0.19768456357539063,0.258604961936429,0.2559538906646758,0,2.829260842926305e-05,0.0004290111356460291
local_efficiency,within_module_z,16,-0.2522183432447498,0.26469312415699714,-0.2746440539381825,-0.522747244563864,0.0997982472979788,0.0416774318565289,-0.3127248166969802,-0.1789396782852093,-0.17220016790088058,-0.2522183432447498,0,0.00022203186713551197,0.002035381099782213
flow_coefficient,ninl,18,0.2520899032477256,0.25578034217311596,0.256281958844493,-0.0332139503285129,0.561972118139825,0.006007333422896,0.2987956010752453,0.35824013742680505,0.25502019527257086,0.2583078380892224,0,0.0,0.0
dynamical_importance,flow_coefficient,13,0.25206161827691426,0.2651200944744493,0.266439489205809,-0.0848800952839775,0.538058410984939,0.006007333422896,0.29815455760175513,0.41702494638701254,0.24667751817017647,0.2608680022214671,0,0.0010240274518288457,0.004963654704970011
modularity_vitality,node_contraction,19,-0.2519915106425748,0.2519915106425748,-0.266892272662047,-0.736069929965178,-0.012049067317797,0.012049067317797,-0.34032267666501254,-0.6544184583093804,-0.3250130311841545,-0.22509826512465242,0,0.0006424844362005648,0.0035165814078031987
hub,neighborhood_connectivity,19,-0.2516231270658639,0.36787643891080635,-0.306529282018237,-0.668707158238423,0.522486170797186,0.0780720058358827,-0.2831752216873424,-0.311714174398983,0.025049042443311197,-0.27102385675257046,0,0.0007663958082567832,0.003309103136647007
